Format Version,1.21,Take Name,Take 2021-04-13 07.22.24 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-04-13 07.22.24 PM,Total Frames in Take,22555,Total Exported Frames,22555,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002,Unlabeled:5003,Unlabeled:5003,Unlabeled:5003
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138B","8392B20CF49E3570138B","8392B20CF49E3570138B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4119,34.325000,0.042582,-0.003335,0.040429,0.078182,-0.052816,0.044386,0.086143,-0.026875,0.002566,0.030849,-0.061233,0.060481
4120,34.333333,0.042592,-0.003335,0.040374,0.078189,-0.052819,0.044343,0.086154,-0.026878,0.002510,0.030851,-0.061239,0.060462
4121,34.341667,0.042588,-0.003341,0.040413,0.078185,-0.052819,0.044371,0.086151,-0.026878,0.002522,0.030856,-0.061239,0.060435
4122,34.350000,0.042584,-0.003335,0.040456,0.078179,-0.052813,0.044402,0.086140,-0.026875,0.002578,0.030851,-0.061236,0.060481
4123,34.358333,0.042584,-0.003335,0.040456,0.078179,-0.052813,0.044402,0.086140,-0.026875,0.002578,0.030851,-0.061236,0.060481
4124,34.366667,0.042582,-0.003336,0.040454,0.078181,-0.052816,0.044390,0.086137,-0.026878,0.002602,0.030845,-0.061236,0.060516
4125,34.375000,0.042589,-0.003335,0.040393,0.078178,-0.052818,0.044398,0.086140,-0.026878,0.002583,0.030852,-0.061236,0.060469
4126,34.383333,,,,,,,,,,,,
4127,34.391667,0.042596,-0.003334,0.040374,0.078187,-0.052818,0.044374,0.086151,-0.026879,0.002537,0.030853,-0.061239,0.060444
4128,34.400000,0.042593,-0.003333,0.040388,0.078185,-0.052815,0.044369,0.086151,-0.026875,0.002543,0.030852,-0.061237,0.060452
4129,34.408333,0.042587,-0.003334,0.040436,0.078176,-0.052816,0.044408,0.086142,-0.026873,0.002584,0.030851,-0.061237,0.060493
4130,34.416667,0.042584,-0.003340,0.040460,0.078181,-0.052814,0.044395,0.086146,-0.026874,0.002548,0.030851,-0.061239,0.060482
4131,34.425000,0.042587,-0.003339,0.040430,0.078178,-0.052819,0.044402,0.086145,-0.026878,0.002571,0.030851,-0.061238,0.060484
4132,34.433333,0.042593,-0.003337,0.040403,0.078185,-0.052818,0.044360,0.086152,-0.026877,0.002528,0.030855,-0.061238,0.060450
4133,34.441667,0.042594,-0.003338,0.040408,0.078185,-0.052821,0.044373,0.086147,-0.026880,0.002569,0.030855,-0.061239,0.060432
4134,34.450000,0.042588,-0.003337,0.040428,0.078186,-0.052812,0.044357,0.086149,-0.026875,0.002545,0.030852,-0.061236,0.060459
4135,34.458333,0.042583,-0.003340,0.040454,0.078178,-0.052814,0.044412,0.086144,-0.026872,0.002573,0.030853,-0.061238,0.060473
4136,34.466667,0.042587,-0.003335,0.040440,0.078182,-0.052816,0.044394,0.086143,-0.026873,0.002567,0.030846,-0.061237,0.060508
4137,34.475000,0.042590,-0.003337,0.040417,0.078184,-0.052818,0.044367,0.086149,-0.026878,0.002547,0.030851,-0.061237,0.060476
4138,34.483333,0.042595,-0.003338,0.040392,0.078191,-0.052820,0.044351,0.086146,-0.026880,0.002553,0.030851,-0.061240,0.060469
4139,34.491667,0.042589,-0.003336,0.040435,0.078180,-0.052814,0.044408,0.086145,-0.026875,0.002565,0.030849,-0.061241,0.060490
4140,34.500000,0.042589,-0.003336,0.040435,0.078180,-0.052814,0.044408,0.086145,-0.026875,0.002565,0.030849,-0.061241,0.060490
4141,34.508333,0.042589,-0.003333,0.040434,0.078178,-0.052813,0.044415,0.086142,-0.026873,0.002579,0.030854,-0.061237,0.060454
4142,34.516667,0.042585,-0.003339,0.040462,0.078177,-0.052818,0.044414,0.086143,-0.026872,0.002584,0.030847,-0.061236,0.060489
4143,34.525000,0.042592,-0.003338,0.040383,0.078182,-0.052826,0.044389,0.086149,-0.026877,0.002525,0.030854,-0.061240,0.060444
4144,34.533333,0.042593,-0.003338,0.040401,0.078183,-0.052819,0.044388,0.086155,-0.026876,0.002512,0.030860,-0.061240,0.060428
4145,34.541667,0.042593,-0.003335,0.040399,0.078186,-0.052815,0.044366,0.086153,-0.026875,0.002523,0.030854,-0.061236,0.060443
4146,34.550000,0.042590,-0.003335,0.040429,0.078177,-0.052815,0.044408,0.086143,-0.026871,0.002559,0.030846,-0.061238,0.060512
4147,34.558333,0.042589,-0.003333,0.040437,0.078181,-0.052813,0.044381,0.086140,-0.026875,0.002578,0.030852,-0.061237,0.060482
4148,34.566667,0.042587,-0.003338,0.040441,0.078177,-0.052819,0.044406,0.086148,-0.026875,0.002547,0.030848,-0.061239,0.060492
4149,34.575000,0.042596,-0.003336,0.040389,0.078189,-0.052820,0.044338,0.086150,-0.026879,0.002538,0.030855,-0.061240,0.060432
4150,34.583333,0.042595,-0.003337,0.040386,0.078183,-0.052823,0.044363,0.086153,-0.026878,0.002505,0.030853,-0.061241,0.060458
4151,34.591667,0.042593,-0.003338,0.040410,0.078186,-0.052815,0.044357,0.086152,-0.026875,0.002521,0.030853,-0.061240,0.060451
4152,34.600000,0.042589,-0.003335,0.040430,0.078176,-0.052812,0.044416,0.086146,-0.026872,0.002558,0.030853,-0.061237,0.060466
4153,34.608333,0.042588,-0.003336,0.040452,0.078177,-0.052813,0.044407,0.086141,-0.026876,0.002562,0.030847,-0.061237,0.060498
4154,34.616667,0.042592,-0.003337,0.040419,0.078183,-0.052816,0.044384,0.086144,-0.026876,0.002568,0.030853,-0.061241,0.060461
4155,34.625000,0.042595,-0.003342,0.040398,0.078186,-0.052822,0.044370,0.086151,-0.026879,0.002527,0.030853,-0.061241,0.060456
4156,34.633333,0.042597,-0.003334,0.040395,0.078187,-0.052818,0.044362,0.086153,-0.026876,0.002525,0.030854,-0.061240,0.060443
4157,34.641667,0.042594,-0.003332,0.040410,0.078179,-0.052817,0.044392,0.086149,-0.026875,0.002546,0.030851,-0.061238,0.060478
4158,34.650000,0.042594,-0.003336,0.040421,0.078174,-0.052817,0.044439,0.086142,-0.026875,0.002589,0.030850,-0.061235,0.060468
4159,34.658333,0.042586,-0.003341,0.040463,0.078177,-0.052818,0.044411,0.086140,-0.026873,0.002576,0.030847,-0.061239,0.060515
4160,34.666667,0.042592,-0.003339,0.040427,0.078181,-0.052819,0.044394,0.086146,-0.026881,0.002540,0.030851,-0.061238,0.060467
4161,34.675000,,,,,,,,,,,,
4162,34.683333,0.042594,-0.003337,0.040409,0.078188,-0.052820,0.044358,0.086151,-0.026877,0.002540,0.030854,-0.061239,0.060462
4163,34.691667,,,,,,,,,,,,
4164,34.700000,0.042592,-0.003335,0.040423,0.078180,-0.052817,0.044406,0.086150,-0.026870,0.002537,0.030848,-0.061237,0.060502
4165,34.708333,,,,,,,,,,,,
4166,34.716667,0.042593,-0.003341,0.040408,0.078184,-0.052820,0.044379,0.086147,-0.026881,0.002548,0.030852,-0.061239,0.060456
4167,34.725000,0.042597,-0.003339,0.040397,0.078189,-0.052821,0.044362,0.086153,-0.026880,0.002518,0.030851,-0.061238,0.060482
4168,34.733333,0.042598,-0.003337,0.040408,0.078185,-0.052818,0.044384,0.086148,-0.026876,0.002544,0.030855,-0.061238,0.060442
4169,34.741667,0.042591,-0.003338,0.040425,0.078178,-0.052814,0.044408,0.086147,-0.026872,0.002550,0.030853,-0.061235,0.060469
4170,34.750000,0.042592,-0.003333,0.040419,0.078184,-0.052813,0.044389,0.086141,-0.026871,0.002579,0.030853,-0.061233,0.060443
4171,34.758333,0.042593,-0.003337,0.040423,0.078177,-0.052819,0.044409,0.086145,-0.026875,0.002570,0.030855,-0.061238,0.060453
4172,34.766667,0.042601,-0.003342,0.040395,0.078185,-0.052819,0.044370,0.086153,-0.026880,0.002527,0.030856,-0.061239,0.060427
4173,34.775000,0.042600,-0.003336,0.040383,0.078190,-0.052819,0.044364,0.086151,-0.026878,0.002530,0.030853,-0.061241,0.060456
4174,34.783333,0.042596,-0.003335,0.040400,0.078182,-0.052817,0.044372,0.086151,-0.026877,0.002537,0.030858,-0.061236,0.060432
4175,34.791667,0.042592,-0.003334,0.040432,0.078186,-0.052815,0.044376,0.086148,-0.026873,0.002540,0.030850,-0.061236,0.060466
4176,34.800000,0.042592,-0.003336,0.040434,0.078179,-0.052817,0.044406,0.086138,-0.026877,0.002585,0.030849,-0.061238,0.060484
4177,34.808333,0.042592,-0.003342,0.040430,0.078182,-0.052818,0.044392,0.086144,-0.026876,0.002563,0.030850,-0.061237,0.060472
4178,34.816667,0.042601,-0.003336,0.040382,0.078189,-0.052820,0.044349,0.086149,-0.026876,0.002529,0.030855,-0.061239,0.060434
4179,34.825000,0.042601,-0.003336,0.040382,0.078189,-0.052820,0.044349,0.086149,-0.026876,0.002529,0.030855,-0.061239,0.060434
4180,34.833333,0.042597,-0.003335,0.040404,0.078183,-0.052820,0.044388,0.086153,-0.026873,0.002523,0.030854,-0.061237,0.060460
4181,34.841667,0.042594,-0.003338,0.040432,0.078179,-0.052813,0.044399,0.086139,-0.026875,0.002596,0.030851,-0.061234,0.060492
4182,34.850000,0.042591,-0.003338,0.040434,0.078181,-0.052814,0.044396,0.086143,-0.026874,0.002581,0.030850,-0.061234,0.060486
4183,34.858333,0.042596,-0.003340,0.040425,0.078183,-0.052817,0.044390,0.086143,-0.026882,0.002574,0.030849,-0.061240,0.060478
4184,34.866667,0.042600,-0.003340,0.040396,0.078190,-0.052820,0.044338,0.086156,-0.026877,0.002496,0.030854,-0.061235,0.060443
4185,34.875000,0.042600,-0.003338,0.040409,0.078187,-0.052821,0.044366,0.086152,-0.026877,0.002528,0.030858,-0.061237,0.060433
4186,34.883333,0.042596,-0.003339,0.040434,0.078180,-0.052815,0.044386,0.086147,-0.026875,0.002556,0.030855,-0.061237,0.060460
4187,34.891667,0.042591,-0.003338,0.040452,0.078176,-0.052813,0.044430,0.086145,-0.026872,0.002563,0.030850,-0.061238,0.060497
4188,34.900000,0.042592,-0.003338,0.040451,0.078180,-0.052816,0.044395,0.086144,-0.026874,0.002560,0.030847,-0.061236,0.060505
4189,34.908333,0.042596,-0.003342,0.040421,0.078183,-0.052819,0.044385,0.086158,-0.026875,0.002491,0.030853,-0.061238,0.060441
4190,34.916667,0.042596,-0.003342,0.040421,0.078183,-0.052819,0.044385,0.086158,-0.026875,0.002491,0.030853,-0.061238,0.060441
4191,34.925000,0.042602,-0.003336,0.040388,0.078187,-0.052818,0.044347,0.086153,-0.026875,0.002529,0.030856,-0.061237,0.060446
4192,34.933333,0.042594,-0.003341,0.040453,0.078180,-0.052818,0.044411,0.086144,-0.026874,0.002573,0.030850,-0.061228,0.060380
4193,34.941667,0.042592,-0.003336,0.040434,0.078179,-0.052813,0.044394,0.086145,-0.026873,0.002559,0.030853,-0.061238,0.060470
4194,34.950000,0.042595,-0.003341,0.040444,0.078180,-0.052815,0.044399,0.086142,-0.026874,0.002575,0.030850,-0.061239,0.060478
4195,34.958333,0.042605,-0.003337,0.040373,0.078187,-0.052820,0.044368,0.086153,-0.026879,0.002526,0.030853,-0.061237,0.060446
4196,34.966667,0.042605,-0.003337,0.040373,0.078187,-0.052820,0.044368,0.086153,-0.026879,0.002526,0.030853,-0.061237,0.060446
4197,34.975000,0.042601,-0.003336,0.040396,0.078188,-0.052814,0.044357,0.086157,-0.026874,0.002489,0.030852,-0.061235,0.060443
4198,34.983333,0.042594,-0.003339,0.040449,0.078172,-0.052817,0.044432,0.086144,-0.026873,0.002559,0.030846,-0.061235,0.060492
4199,34.991667,0.042594,-0.003338,0.040450,0.078182,-0.052812,0.044394,0.086147,-0.026868,0.002565,0.030849,-0.061235,0.060488
4200,35.000000,0.042596,-0.003342,0.040420,0.078186,-0.052813,0.044363,0.086145,-0.026878,0.002556,0.030851,-0.061238,0.060478
4201,35.008333,0.042603,-0.003342,0.040404,0.078187,-0.052819,0.044354,0.086149,-0.026881,0.002536,0.030857,-0.061241,0.060429
4202,35.016667,0.042601,-0.003341,0.040410,0.078180,-0.052821,0.044389,0.086147,-0.026879,0.002546,0.030856,-0.061238,0.060437
4203,35.025000,0.042601,-0.003337,0.040400,0.078183,-0.052815,0.044380,0.086143,-0.026878,0.002568,0.030851,-0.061239,0.060461
4204,35.033333,0.042593,-0.003340,0.040451,0.078175,-0.052814,0.044430,0.086138,-0.026873,0.002589,0.030849,-0.061234,0.060485
4205,35.041667,0.042593,-0.003343,0.040453,0.078174,-0.052816,0.044427,0.086136,-0.026875,0.002601,0.030843,-0.061226,0.060424
4206,35.050000,0.042596,-0.003343,0.040435,0.078181,-0.052816,0.044376,0.086149,-0.026877,0.002532,0.030852,-0.061239,0.060464
4207,35.058333,0.042606,-0.003342,0.040381,0.078186,-0.052819,0.044363,0.086149,-0.026879,0.002527,0.030848,-0.061231,0.060378
4208,35.066667,0.042601,-0.003343,0.040426,0.078185,-0.052821,0.044390,0.086152,-0.026878,0.002525,0.030850,-0.061239,0.060460
4209,35.075000,0.042598,-0.003339,0.040435,0.078183,-0.052817,0.044385,0.086143,-0.026873,0.002567,0.030855,-0.061236,0.060447
4210,35.083333,0.042597,-0.003340,0.040444,0.078174,-0.052815,0.044429,0.086141,-0.026878,0.002584,0.030851,-0.061239,0.060483
4211,35.091667,0.042596,-0.003342,0.040445,0.078182,-0.052817,0.044386,0.086144,-0.026876,0.002563,0.030850,-0.061238,0.060477
4212,35.100000,0.042602,-0.003341,0.040413,0.078185,-0.052820,0.044381,0.086150,-0.026875,0.002530,0.030855,-0.061238,0.060445
4213,35.108333,0.042604,-0.003341,0.040393,0.078185,-0.052821,0.044379,0.086152,-0.026878,0.002522,0.030854,-0.061242,0.060466
4214,35.116667,0.042602,-0.003338,0.040404,0.078186,-0.052818,0.044354,0.086151,-0.026876,0.002529,0.030853,-0.061238,0.060449
4215,35.125000,0.042598,-0.003344,0.040457,0.078175,-0.052817,0.044438,0.086141,-0.026877,0.002586,0.030853,-0.061237,0.060468
4216,35.133333,0.042598,-0.003338,0.040437,0.078182,-0.052812,0.044391,0.086142,-0.026872,0.002565,0.030851,-0.061235,0.060477
4217,35.141667,0.042600,-0.003341,0.040433,0.078173,-0.052815,0.044429,0.086137,-0.026874,0.002593,0.030847,-0.061235,0.060494
4218,35.150000,0.042604,-0.003341,0.040417,0.078187,-0.052817,0.044364,0.086147,-0.026879,0.002543,0.030856,-0.061234,0.060442
4219,35.158333,0.042607,-0.003343,0.040398,0.078190,-0.052821,0.044350,0.086153,-0.026875,0.002508,0.030857,-0.061242,0.060426
4220,35.166667,0.042607,-0.003343,0.040398,0.078190,-0.052821,0.044350,0.086153,-0.026875,0.002508,0.030857,-0.061242,0.060426
4221,35.175000,0.042599,-0.003340,0.040451,0.078180,-0.052815,0.044395,0.086141,-0.026873,0.002570,0.030843,-0.061228,0.060410
4222,35.183333,0.042599,-0.003337,0.040437,0.078176,-0.052815,0.044425,0.086142,-0.026871,0.002569,0.030843,-0.061230,0.060423
4223,35.191667,0.042601,-0.003340,0.040433,0.078183,-0.052816,0.044388,0.086144,-0.026877,0.002559,0.030848,-0.061239,0.060484
4224,35.200000,0.042609,-0.003343,0.040395,0.078186,-0.052820,0.044371,0.086152,-0.026878,0.002528,0.030855,-0.061239,0.060452
4225,35.208333,0.042610,-0.003340,0.040388,0.078182,-0.052819,0.044371,0.086159,-0.026876,0.002504,0.030855,-0.061242,0.060452
4226,35.216667,0.042603,-0.003338,0.040427,0.078185,-0.052818,0.044371,0.086152,-0.026873,0.002524,0.030851,-0.061238,0.060473
4227,35.225000,0.042599,-0.003340,0.040453,0.078182,-0.052813,0.044401,0.086145,-0.026873,0.002550,0.030853,-0.061233,0.060472
4228,35.233333,0.042599,-0.003345,0.040460,0.078178,-0.052814,0.044404,0.086145,-0.026873,0.002563,0.030846,-0.061230,0.060398
4229,35.241667,0.042610,-0.003340,0.040373,0.078190,-0.052818,0.044341,0.086152,-0.026880,0.002517,0.030857,-0.061239,0.060433
4230,35.250000,0.042610,-0.003340,0.040373,0.078190,-0.052818,0.044341,0.086152,-0.026880,0.002517,0.030857,-0.061239,0.060433
4231,35.258333,0.042610,-0.003341,0.040396,0.078188,-0.052818,0.044364,0.086151,-0.026875,0.002541,0.030856,-0.061239,0.060433
4232,35.266667,0.042604,-0.003341,0.040435,0.078177,-0.052816,0.044406,0.086149,-0.026874,0.002546,0.030850,-0.061237,0.060470
4233,35.275000,0.042601,-0.003340,0.040456,0.078182,-0.052814,0.044404,0.086146,-0.026870,0.002554,0.030846,-0.061236,0.060495
4234,35.283333,0.042599,-0.003343,0.040457,0.078179,-0.052815,0.044398,0.086139,-0.026875,0.002593,0.030849,-0.061240,0.060487
4235,35.291667,0.042607,-0.003342,0.040421,0.078189,-0.052818,0.044352,0.086151,-0.026877,0.002527,0.030849,-0.061239,0.060491
4236,35.300000,0.042607,-0.003341,0.040407,0.078187,-0.052818,0.044352,0.086151,-0.026877,0.002533,0.030853,-0.061238,0.060445
4237,35.308333,0.042609,-0.003340,0.040402,0.078187,-0.052820,0.044353,0.086151,-0.026878,0.002537,0.030854,-0.061239,0.060453
4238,35.316667,0.042602,-0.003342,0.040443,0.078173,-0.052816,0.044439,0.086144,-0.026876,0.002566,0.030848,-0.061235,0.060484
4239,35.325000,0.042601,-0.003339,0.040447,0.078178,-0.052812,0.044399,0.086150,-0.026872,0.002541,0.030849,-0.061233,0.060480
4240,35.333333,0.042612,-0.003342,0.040396,0.078184,-0.052818,0.044366,0.086153,-0.026877,0.002518,0.030856,-0.061236,0.060434
4241,35.341667,0.042612,-0.003342,0.040396,0.078184,-0.052818,0.044366,0.086153,-0.026877,0.002518,0.030856,-0.061236,0.060434
4242,35.350000,0.042608,-0.003346,0.040421,0.078186,-0.052822,0.044357,0.086148,-0.026881,0.002553,0.030855,-0.061239,0.060448
4243,35.358333,0.042608,-0.003343,0.040424,0.078192,-0.052820,0.044347,0.086151,-0.026875,0.002524,0.030850,-0.061238,0.060461
4244,35.366667,0.042604,-0.003341,0.040430,0.078173,-0.052817,0.044432,0.086146,-0.026874,0.002556,0.030848,-0.061235,0.060489
4245,35.375000,0.042603,-0.003344,0.040448,0.078174,-0.052814,0.044423,0.086145,-0.026874,0.002550,0.030850,-0.061236,0.060469
4246,35.383333,0.042603,-0.003344,0.040448,0.078174,-0.052814,0.044423,0.086145,-0.026874,0.002550,0.030850,-0.061236,0.060469
4247,35.391667,0.042608,-0.003344,0.040411,0.078186,-0.052820,0.044356,0.086153,-0.026877,0.002504,0.030855,-0.061238,0.060432
4248,35.400000,0.042608,-0.003344,0.040411,0.078186,-0.052820,0.044356,0.086153,-0.026877,0.002504,0.030855,-0.061238,0.060432
4249,35.408333,0.042611,-0.003337,0.040397,0.078189,-0.052814,0.044353,0.086152,-0.026874,0.002538,0.030852,-0.061234,0.060447
4250,35.416667,0.042603,-0.003342,0.040442,0.078184,-0.052816,0.044373,0.086143,-0.026874,0.002562,0.030850,-0.061237,0.060484
4251,35.425000,,,,,,,,,,,,
4252,35.433333,0.042604,-0.003347,0.040444,0.078182,-0.052818,0.044372,0.086144,-0.026881,0.002564,0.030853,-0.061238,0.060467
4253,35.441667,0.042611,-0.003342,0.040411,0.078185,-0.052819,0.044372,0.086149,-0.026876,0.002544,0.030855,-0.061239,0.060453
4254,35.450000,0.042611,-0.003342,0.040411,0.078185,-0.052819,0.044372,0.086149,-0.026876,0.002544,0.030855,-0.061239,0.060453
4255,35.458333,0.042605,-0.003345,0.040448,0.078179,-0.052814,0.044404,0.086145,-0.026873,0.002553,0.030851,-0.061238,0.060481
4256,35.466667,0.042605,-0.003345,0.040448,0.078179,-0.052814,0.044404,0.086145,-0.026873,0.002553,0.030851,-0.061238,0.060481
4257,35.475000,0.042603,-0.003346,0.040468,0.078183,-0.052816,0.044389,0.086144,-0.026876,0.002567,0.030849,-0.061238,0.060458
4258,35.483333,0.042608,-0.003345,0.040423,0.078187,-0.052819,0.044356,0.086148,-0.026877,0.002532,0.030849,-0.061230,0.060376
4259,35.491667,0.042612,-0.003345,0.040428,0.078188,-0.052819,0.044339,0.086152,-0.026876,0.002534,0.030858,-0.061238,0.060435
4260,35.500000,0.042612,-0.003345,0.040428,0.078188,-0.052819,0.044339,0.086152,-0.026876,0.002534,0.030858,-0.061238,0.060435
4261,35.508333,0.042607,-0.003343,0.040440,0.078178,-0.052814,0.044416,0.086142,-0.026877,0.002558,0.030854,-0.061237,0.060455
4262,35.516667,0.042606,-0.003345,0.040452,0.078182,-0.052817,0.044394,0.086139,-0.026875,0.002587,0.030848,-0.061237,0.060489
4263,35.525000,0.042606,-0.003345,0.040452,0.078182,-0.052817,0.044394,0.086139,-0.026875,0.002587,0.030848,-0.061237,0.060489
4264,35.533333,0.042614,-0.003344,0.040409,0.078182,-0.052821,0.044382,0.086142,-0.026882,0.002570,0.030851,-0.061242,0.060477
4265,35.541667,0.042614,-0.003344,0.040409,0.078182,-0.052821,0.044382,0.086142,-0.026882,0.002570,0.030851,-0.061242,0.060477
4266,35.550000,0.042613,-0.003342,0.040407,0.078190,-0.052815,0.044344,0.086151,-0.026871,0.002527,0.030853,-0.061237,0.060455
4267,35.558333,0.042606,-0.003343,0.040456,0.078187,-0.052815,0.044359,0.086139,-0.026879,0.002589,0.030851,-0.061238,0.060472
4268,35.566667,0.042604,-0.003346,0.040455,0.078181,-0.052815,0.044386,0.086145,-0.026875,0.002563,0.030845,-0.061233,0.060500
4269,35.575000,0.042609,-0.003344,0.040440,0.078179,-0.052816,0.044398,0.086140,-0.026875,0.002573,0.030851,-0.061233,0.060468
4270,35.583333,0.042609,-0.003344,0.040415,0.078190,-0.052818,0.044341,0.086154,-0.026875,0.002505,0.030853,-0.061237,0.060443
4271,35.591667,0.042615,-0.003343,0.040395,0.078189,-0.052818,0.044344,0.086149,-0.026877,0.002542,0.030851,-0.061241,0.060475
4272,35.600000,0.042615,-0.003342,0.040395,0.078186,-0.052815,0.044369,0.086151,-0.026875,0.002534,0.030852,-0.061237,0.060455
4273,35.608333,0.042605,-0.003347,0.040458,0.078183,-0.052815,0.044398,0.086145,-0.026873,0.002561,0.030849,-0.061238,0.060479
4274,35.616667,0.042606,-0.003345,0.040452,0.078177,-0.052813,0.044406,0.086138,-0.026876,0.002594,0.030853,-0.061235,0.060459
4275,35.625000,0.042607,-0.003347,0.040440,0.078181,-0.052820,0.044393,0.086149,-0.026877,0.002533,0.030850,-0.061241,0.060487
4276,35.633333,0.042614,-0.003345,0.040432,0.078185,-0.052819,0.044367,0.086151,-0.026879,0.002514,0.030847,-0.061239,0.060492
4277,35.641667,0.042614,-0.003345,0.040432,0.078185,-0.052819,0.044367,0.086151,-0.026879,0.002514,0.030847,-0.061239,0.060492
4278,35.650000,0.042611,-0.003342,0.040418,0.078187,-0.052812,0.044368,0.086151,-0.026874,0.002530,0.030855,-0.061234,0.060436
4279,35.658333,0.042607,-0.003340,0.040449,0.078182,-0.052812,0.044399,0.086144,-0.026871,0.002564,0.030853,-0.061237,0.060469
4280,35.666667,0.042608,-0.003347,0.040455,0.078182,-0.052814,0.044389,0.086141,-0.026877,0.002568,0.030844,-0.061229,0.060415
4281,35.675000,0.042611,-0.003347,0.040427,0.078185,-0.052819,0.044361,0.086143,-0.026877,0.002581,0.030850,-0.061237,0.060476
4282,35.683333,0.042612,-0.003350,0.040430,0.078182,-0.052820,0.044378,0.086151,-0.026873,0.002525,0.030847,-0.061243,0.060491
4283,35.691667,0.042614,-0.003346,0.040420,0.078187,-0.052815,0.044347,0.086152,-0.026875,0.002532,0.030852,-0.061240,0.060473
4284,35.700000,0.042612,-0.003341,0.040422,0.078183,-0.052816,0.044378,0.086147,-0.026871,0.002558,0.030849,-0.061233,0.060482
4285,35.708333,0.042605,-0.003345,0.040461,0.078180,-0.052813,0.044382,0.086141,-0.026872,0.002584,0.030850,-0.061233,0.060473
4286,35.716667,0.042608,-0.003343,0.040444,0.078183,-0.052813,0.044383,0.086147,-0.026874,0.002549,0.030846,-0.061236,0.060479
4287,35.725000,0.042614,-0.003345,0.040420,0.078186,-0.052818,0.044370,0.086150,-0.026877,0.002525,0.030856,-0.061237,0.060451
4288,35.733333,0.042614,-0.003345,0.040409,0.078187,-0.052819,0.044352,0.086151,-0.026877,0.002509,0.030856,-0.061238,0.060443
4289,35.741667,0.042619,-0.003342,0.040386,0.078192,-0.052820,0.044329,0.086153,-0.026874,0.002498,0.030856,-0.061240,0.060434
4290,35.750000,0.042608,-0.003344,0.040448,0.078186,-0.052815,0.044372,0.086143,-0.026873,0.002566,0.030843,-0.061228,0.060418
4291,35.758333,0.042607,-0.003344,0.040453,0.078179,-0.052814,0.044412,0.086141,-0.026874,0.002584,0.030850,-0.061236,0.060479
